time,temperature,humidity,quality_Potted,quality_Reservoir,luminance,CO2,Potted,Reservoir
2021-12-03 15:40:25,18.2,93,188,268,93.75,171,15.5,15.94
2021-12-03 15:50:26,18.3,93,190,268,92.77,170,15.5,15.94
2021-12-03 16:00:25,18.3,93,190,268,68.36,178,15.5,15.94
2021-12-03 16:10:26,18.3,93,188,268,66.41,173,15.5,15.94
2021-12-03 16:20:25,18.2,93,190,270,66.41,173,15.5,15.94
2021-12-03 16:30:26,18.1,93,190,266,67.38,171,15.44,15.94
2021-12-03 16:40:27,18,93,190,268,67.38,170,15.44,15.94
2021-12-03 16:50:26,17.9,92,188,258,67.38,170,15.44,15.94
2021-12-03 17:00:27,18.1,93,188,270,66.41,169,15.44,15.94
2021-12-03 17:10:26,18,92,192,270,67.38,170,15.38,15.94
2021-12-03 17:20:27,18.1,93,190,270,66.41,169,15.38,15.94
2021-12-03 17:30:26,18,93,190,270,66.41,168,15.38,15.94
2021-12-03 17:40:27,17.9,93,190,270,66.41,168,15.31,15.94
2021-12-03 17:50:26,17.6,92,188,270,67.38,168,15.38,15.94
2021-12-03 18:00:26,17.5,92,190,270,66.41,168,15.38,15.94
2021-12-03 18:10:26,17.5,92,190,268,62.5,169,15.38,15.94
2021-12-03 18:20:26,17,92,190,270,66.41,170,15.38,15.88
2021-12-03 18:30:25,17,92,190,270,66.41,171,15.38,15.88
2021-12-03 18:40:26,17.6,92,190,270,66.41,171,15.38,15.88
2021-12-03 18:50:25,17.2,92,193,270,66.41,171,15.38,15.88
2021-12-03 19:00:26,17.3,92,190,270,66.41,171,15.38,15.88
2021-12-03 19:10:25,17.2,92,195,270,66.41,170,15.38,15.88
2021-12-03 19:20:26,17.3,92,192,270,66.41,171,15.38,15.88
2021-12-03 19:30:25,17.3,92,183,273,66.41,170,15.38,15.88
2021-12-03 19:40:26,17.2,92,190,270,67.38,170,15.38,15.88
2021-12-03 19:50:25,17.1,92,192,270,67.38,170,15.38,15.88
2021-12-03 20:00:26,17.2,92,190,270,68.36,170,15.38,15.88
2021-12-03 20:10:25,17.2,92,190,270,66.41,170,15.38,15.81
2021-12-03 20:20:26,17.2,92,190,270,67.38,169,15.38,15.81
2021-12-03 20:30:25,17.2,92,190,270,67.38,171,15.31,15.81
2021-12-03 20:40:26,17.3,92,190,270,66.41,170,15.38,15.81
2021-12-03 20:50:27,17.2,92,190,270,66.41,171,15.38,15.81
2021-12-03 21:00:26,17.4,92,190,270,66.41,170,15.31,15.81
2021-12-03 21:10:27,17.2,92,192,270,67.38,169,15.31,15.81
2021-12-03 21:20:26,17.2,92,192,270,67.38,169,15.31,15.81
2021-12-03 21:30:27,17.1,92,190,270,67.38,169,15.31,15.81
2021-12-03 21:40:26,17.1,92,190,270,67.38,169,15.31,15.75
2021-12-03 21:50:26,17.4,92,190,272,67.38,168,15.25,15.75
2021-12-03 22:00:26,17.2,92,192,270,67.38,169,15.25,15.75
2021-12-03 22:10:26,17,92,190,270,67.38,168,15.25,15.75
2021-12-03 22:20:25,17.1,92,190,270,67.38,167,15.25,15.75
2021-12-03 22:30:26,17,92,188,270,67.38,167,15.25,15.75
2021-12-03 22:40:25,17,92,190,270,66.41,168,15.25,15.75
2021-12-03 22:50:26,17,92,190,272,66.41,168,15.19,15.69
2021-12-03 23:00:25,16.9,92,190,272,66.41,168,15.19,15.69
2021-12-03 23:10:26,16.7,92,195,270,66.41,168,15.19,15.69
2021-12-03 23:20:25,16.9,92,192,270,66.41,168,15.19,15.69
2021-12-03 23:30:26,17,92,190,272,66.41,169,15.19,15.69
2021-12-03 23:40:25,17,92,190,272,66.41,169,15.13,15.69
2021-12-03 23:50:26,16.9,92,190,270,67.38,170,15.13,15.69
2021-12-04 00:00:25,16.9,92,190,270,67.38,170,15.13,15.69
2021-12-04 00:10:26,17.3,92,190,270,66.41,169,15.13,15.69
2021-12-04 00:20:27,17,92,190,261,66.41,169,15.13,15.63
2021-12-04 00:30:26,16.9,92,190,272,69.34,174,15.13,15.63
2021-12-04 00:40:27,17,92,190,270,66.41,171,15.13,15.63
2021-12-04 00:50:26,17.2,92,190,270,67.38,172,15.06,15.63
2021-12-04 01:00:27,16.8,92,199,272,67.38,171,15.06,15.63
2021-12-04 01:10:26,16.9,92,190,272,68.36,170,15.06,15.63
2021-12-04 01:20:26,16.9,92,190,272,68.36,169,15.06,15.63
2021-12-04 01:30:26,16.9,92,188,272,66.41,167,15.06,15.63
2021-12-04 01:40:26,16.9,92,188,272,67.38,167,15.06,15.63
2021-12-04 01:50:25,16.8,92,188,272,67.38,168,15,15.56
2021-12-04 02:00:26,16.9,92,190,272,65.43,167,15,15.56
2021-12-04 02:10:25,16.9,92,188,272,67.38,166,15,15.56
2021-12-04 02:20:26,16.9,92,188,270,66.41,166,15,15.56
2021-12-04 02:30:25,16.8,92,190,270,67.38,166,15,15.56
2021-12-04 02:40:26,16.7,92,188,270,67.38,166,15,15.56
2021-12-04 02:50:25,16.7,92,188,272,68.36,167,14.94,15.56
2021-12-04 03:00:26,16.8,92,190,270,62.5,167,14.94,15.56
2021-12-04 03:10:27,16.8,92,190,272,67.38,167,14.94,15.5
2021-12-04 03:20:26,16.7,92,190,272,66.41,167,14.94,15.5
2021-12-04 03:30:27,16.7,92,188,270,66.41,168,14.94,15.5
2021-12-04 03:40:26,16.5,92,210,273,66.41,168,14.94,15.5
2021-12-04 03:50:27,16.5,92,188,261,66.41,168,14.88,15.5
2021-12-04 04:00:26,16.7,92,190,272,67.38,168,14.88,15.5
2021-12-04 04:10:26,16.7,92,190,272,62.5,168,14.88,15.5
2021-12-04 04:20:26,16.7,92,188,270,68.36,168,14.88,15.5
2021-12-04 04:30:26,16.7,92,188,272,67.38,168,14.88,15.5
2021-12-04 04:40:25,16.7,92,188,270,66.41,169,14.81,15.44
2021-12-04 04:50:26,16.7,92,188,272,67.38,169,14.81,15.44
2021-12-04 05:00:25,16.7,92,188,270,62.5,169,14.81,15.44
2021-12-04 05:10:26,16.8,92,192,270,67.38,168,14.81,15.44
2021-12-04 05:20:25,17.1,92,190,272,67.38,169,14.81,15.44
2021-12-04 05:30:26,16.9,92,190,270,67.38,168,14.81,15.44
2021-12-04 05:40:25,16.9,92,190,270,66.41,168,14.81,15.44
2021-12-04 05:50:26,16.3,92,188,272,68.36,168,14.81,15.44
2021-12-04 06:00:25,16.6,92,188,272,66.41,175,14.75,15.38
2021-12-04 06:10:26,16.6,92,188,270,67.38,174,14.75,15.38
2021-12-04 06:20:27,16.6,92,188,272,66.41,175,14.75,15.38
2021-12-04 06:30:26,16.5,92,188,272,67.38,169,14.75,15.38
2021-12-04 06:40:27,16.6,92,190,272,66.41,168,14.75,15.38
2021-12-04 06:50:26,16.7,92,188,272,67.38,167,14.75,15.38
2021-12-04 07:00:27,16.6,92,190,272,67.38,169,14.75,15.38
2021-12-04 07:10:26,16.6,92,188,272,68.36,169,14.75,15.38
2021-12-04 07:20:26,16.7,92,190,272,67.38,169,14.75,15.38
2021-12-04 07:30:25,16.3,92,190,272,67.38,169,14.75,15.38
2021-12-04 07:40:26,16.8,92,190,270,69.34,168,14.75,15.38
2021-12-04 07:50:25,16.8,92,188,270,68.36,167,14.75,15.38
2021-12-04 08:00:26,16.6,92,190,272,68.36,167,14.75,15.38
2021-12-04 08:10:25,16.6,92,188,272,69.34,168,14.75,15.38
2021-12-04 08:20:26,16.7,92,190,270,62.5,168,14.75,15.38
2021-12-04 08:30:25,16.6,92,188,272,68.36,166,14.81,15.38
2021-12-04 08:40:26,16.8,92,190,270,69.34,165,14.81,15.38
2021-12-04 08:50:25,16.8,92,188,272,69.34,166,14.81,15.38
2021-12-04 09:00:26,16.9,92,188,272,69.34,166,14.81,15.38
2021-12-04 09:10:27,16.7,92,190,270,69.34,166,14.81,15.38
2021-12-04 09:20:26,16.8,92,190,272,69.34,165,14.88,15.38
2021-12-04 09:30:27,16.5,92,192,272,69.34,166,14.88,15.38
2021-12-04 09:40:26,16.9,92,190,272,69.34,166,14.88,15.38
2021-12-04 09:50:26,16.9,92,190,272,70.31,167,14.88,15.38
2021-12-04 10:00:26,16.9,92,190,270,69.34,168,14.88,15.38
2021-12-04 10:10:26,16.9,92,190,272,69.34,167,14.88,15.38
2021-12-04 10:20:25,17,92,192,272,68.36,168,14.88,15.38
2021-12-04 10:30:26,17.3,92,190,270,68.36,168,14.88,15.44
2021-12-04 10:40:25,17.1,92,183,284,68.36,172,14.94,15.44
2021-12-04 10:50:26,17,92,190,272,70.31,172,14.94,15.44
2021-12-04 11:00:25,17,92,190,272,69.34,169,14.94,15.44
2021-12-04 11:10:26,17,92,188,272,70.31,167,14.94,15.44
2021-12-04 11:20:25,17,92,190,272,69.34,169,14.94,15.44
2021-12-04 11:30:26,16.9,92,190,272,68.36,169,15,15.44
2021-12-04 11:40:25,17.1,92,190,272,69.34,168,15,15.44
2021-12-04 11:50:26,17.5,92,190,272,70.31,170,15,15.44
2021-12-04 12:00:25,17,92,190,272,69.34,168,15,15.44
2021-12-04 12:10:26,17.1,92,190,272,69.34,167,15,15.5
2021-12-04 12:20:27,17.5,92,190,272,70.31,166,15,15.5
2021-12-04 12:30:26,17.5,92,202,272,68.36,166,15.06,15.5
2021-12-04 12:40:27,17.2,92,190,272,69.34,166,15.06,15.5
2021-12-04 12:50:26,17.2,92,190,272,69.34,169,15.06,15.5
2021-12-04 13:00:27,17.2,92,190,272,70.31,166,15.06,15.5
2021-12-04 13:10:26,17.2,92,192,270,69.34,166,15.13,15.5
2021-12-04 13:20:26,17.4,92,192,272,69.34,166,15.13,15.5
2021-12-04 13:30:25,17.3,92,192,272,69.34,165,15.13,15.56
2021-12-04 13:40:26,17.3,92,190,272,69.34,166,15.13,15.56
2021-12-04 13:50:25,17.3,92,192,272,69.34,164,15.13,15.56
2021-12-04 14:00:26,17.4,92,192,272,69.34,165,15.19,15.56
2021-12-04 14:10:25,17.3,92,192,272,69.34,165,15.19,15.63
2021-12-04 14:20:26,17.3,92,192,270,68.36,165,15.19,15.63
2021-12-04 14:30:25,17.2,92,192,272,68.36,165,15.19,15.63
2021-12-04 14:40:26,17.3,92,192,272,68.36,167,15.19,15.63
2021-12-04 14:50:25,17.3,92,192,272,68.36,165,15.19,15.63
2021-12-04 15:00:26,17.1,92,192,272,69.34,168,15.25,15.69
2021-12-04 15:10:25,17.5,92,192,272,69.34,169,15.25,15.69
2021-12-04 15:20:26,17.5,92,192,261,68.36,172,15.25,15.69
2021-12-04 15:30:25,17.4,92,192,272,68.36,167,15.25,15.69
2021-12-04 15:40:26,17.3,92,192,272,68.36,165,15.25,15.69
2021-12-04 15:50:25,17.3,92,193,272,68.36,165,15.31,15.75
2021-12-04 16:00:26,17.4,92,192,272,69.34,165,15.31,15.75
2021-12-04 16:10:27,17.3,92,192,272,68.36,165,15.31,15.75
2021-12-04 16:20:26,17.5,92,192,272,68.36,164,15.31,15.75
2021-12-04 16:30:27,17.7,92,192,272,68.36,164,15.31,15.75
2021-12-04 16:40:26,17.3,92,192,272,68.36,165,15.31,15.81
2021-12-04 16:50:27,17.4,92,192,272,67.38,166,15.38,15.75
2021-12-04 17:00:26,17.4,92,193,272,67.38,166,15.38,15.81
2021-12-04 17:10:26,17.4,92,193,272,67.38,165,15.38,15.81
2021-12-04 17:20:26,17.3,92,192,272,68.36,165,15.38,15.81
2021-12-04 17:30:26,17.5,92,192,270,69.34,165,15.38,15.81
2021-12-04 17:40:25,17.3,92,193,272,68.36,165,15.38,15.81
2021-12-04 17:50:26,17.3,92,190,273,67.38,165,15.38,15.81
2021-12-04 18:00:25,17.4,92,192,272,67.38,165,15.38,15.81
2021-12-04 18:10:26,17.5,92,192,272,67.38,166,15.38,15.88
2021-12-04 18:20:25,17.4,92,193,272,68.36,166,15.38,15.81
2021-12-04 18:30:26,17.3,92,193,272,67.38,165,15.38,15.88
2021-12-04 18:40:25,17.5,92,192,272,67.38,165,15.38,15.88
2021-12-04 18:50:26,17.4,92,193,272,68.36,165,15.38,15.88
2021-12-04 19:00:25,17.5,92,193,272,67.38,166,15.38,15.88
2021-12-04 19:10:26,17.4,92,192,272,67.38,165,15.44,15.88
2021-12-04 19:20:25,17.1,92,192,272,68.36,160,15.38,15.88
2021-12-04 19:30:26,17.4,92,192,272,68.36,164,15.38,15.88
2021-12-04 19:40:27,17.3,92,192,272,68.36,165,15.38,15.88
2021-12-04 19:50:26,17.4,92,192,272,68.36,163,15.38,15.88
2021-12-04 20:00:27,17.3,92,192,272,68.36,162,15.38,15.88
2021-12-04 20:10:26,17.5,92,192,272,67.38,162,15.44,15.88
2021-12-04 20:20:27,17.3,92,193,272,67.38,164,15.44,15.88
2021-12-04 20:30:26,17.5,92,193,272,68.36,162,15.44,15.88
2021-12-04 20:40:27,17.5,92,192,272,67.38,163,15.44,15.94
2021-12-04 20:50:26,17.5,92,193,272,68.36,164,15.44,15.94
2021-12-04 21:00:27,17.4,92,193,272,68.36,164,15.44,15.94
2021-12-04 21:10:26,17.5,92,193,272,67.38,164,15.44,15.94
2021-12-04 21:20:26,17.5,92,193,272,68.36,163,15.44,15.88
2021-12-04 21:30:25,17.4,92,192,272,68.36,164,15.44,15.94
2021-12-04 21:40:26,17.3,92,192,272,67.38,165,15.44,15.94
2021-12-04 21:50:25,17.8,92,192,272,67.38,164,15.44,15.94
2021-12-04 22:00:26,17.4,92,192,272,62.5,165,15.44,15.94
2021-12-04 22:10:25,17.5,92,193,272,67.38,166,15.44,15.94
2021-12-04 22:20:26,17.3,92,193,272,67.38,166,15.44,15.94
2021-12-04 22:30:25,17.1,92,192,272,68.36,166,15.44,15.94
2021-12-04 22:40:26,17.3,92,193,272,67.38,166,15.44,15.94
2021-12-04 22:50:25,17.3,92,192,272,67.38,166,15.44,15.94
2021-12-04 23:00:26,17.1,92,195,272,68.36,165,15.44,15.94
2021-12-04 23:10:25,17.5,92,192,272,69.34,166,15.44,15.94
2021-12-04 23:20:26,17.5,92,193,263,68.36,167,15.44,15.94
2021-12-04 23:30:25,17.5,92,192,272,68.36,165,15.44,15.94
2021-12-04 23:40:26,17.3,92,180,277,67.38,166,15.44,15.94
2021-12-04 23:50:25,17.3,92,192,272,67.38,167,15.44,15.94
2021-12-05 00:00:26,17.3,92,202,273,68.36,167,15.44,15.94
2021-12-05 00:10:27,17.3,92,192,272,67.38,175,15.44,15.94
2021-12-05 00:20:26,17.6,92,192,261,67.38,171,15.44,15.94
2021-12-05 00:30:27,17.4,92,193,272,67.38,173,15.44,15.94
2021-12-05 00:40:26,17.3,92,192,272,68.36,169,15.44,15.94
2021-12-05 00:50:27,17.4,92,192,272,68.36,169,15.44,15.94
2021-12-05 01:00:26,17.3,92,193,272,68.36,168,15.44,15.94
2021-12-05 01:10:26,17.4,92,192,272,68.36,168,15.44,15.94
2021-12-05 01:20:26,17.5,92,192,272,67.38,167,15.44,15.94
2021-12-05 01:30:26,17.5,92,192,272,67.38,167,15.44,15.94
2021-12-05 01:40:25,17.2,92,192,272,67.38,168,15.44,15.94
2021-12-05 01:50:26,17.3,92,180,278,68.36,167,15.44,15.94
2021-12-05 02:00:25,17.3,92,193,272,69.34,169,15.5,15.94
2021-12-05 02:10:26,17.7,92,205,273,68.36,168,15.44,15.94
2021-12-05 02:20:25,17.3,92,192,272,67.38,169,15.44,15.94
2021-12-05 02:30:26,17.4,92,193,272,67.38,170,15.44,15.94
2021-12-05 02:40:25,17.4,92,192,272,67.38,169,15.44,16
2021-12-05 02:50:26,17.5,92,192,272,67.38,170,15.44,15.94
2021-12-05 03:00:25,17.5,92,193,272,69.34,170,15.44,16
2021-12-05 03:10:26,17.3,92,192,273,68.36,170,15.5,16
2021-12-05 03:20:25,17.5,92,195,272,67.38,170,15.44,16
2021-12-05 03:30:26,17.4,92,192,273,67.38,171,15.44,16
2021-12-05 03:40:25,17.1,92,193,273,67.38,174,15.44,16
2021-12-05 03:50:26,17.3,92,192,272,67.38,174,15.5,16
2021-12-05 04:00:27,17.2,92,193,272,67.38,171,15.5,16
2021-12-05 04:10:26,17.5,92,192,272,67.38,170,15.5,16
2021-12-05 04:20:27,17.8,92,193,273,69.34,169,15.5,16
2021-12-05 04:30:26,17.5,92,193,272,68.36,170,15.5,16
2021-12-05 04:40:27,17.3,92,192,272,68.36,170,15.5,16
2021-12-05 04:50:26,17.4,92,193,272,68.36,169,15.5,16
2021-12-05 05:00:27,17.5,92,193,272,68.36,170,15.5,16
2021-12-05 05:10:26,17.4,92,193,272,68.36,168,15.5,16
2021-12-05 05:20:26,17.6,92,193,273,68.36,169,15.5,16
2021-12-05 05:30:26,17.3,92,193,272,67.38,165,15.5,16
2021-12-05 05:40:26,17.3,92,197,273,67.38,165,15.5,16
2021-12-05 05:50:25,17.4,92,193,273,68.36,166,15.5,16
2021-12-05 06:00:26,17,92,193,266,67.38,168,15.5,16
2021-12-05 06:10:25,17.3,92,193,273,67.38,172,15.5,16
2021-12-05 06:20:26,17.4,92,193,272,68.36,167,15.5,16
2021-12-05 06:30:25,17.3,92,193,273,69.34,169,15.5,16
2021-12-05 06:40:26,17.3,92,193,273,68.36,169,15.5,16
2021-12-05 06:50:25,17.5,92,193,272,68.36,172,15.5,16
2021-12-05 07:00:26,17.3,92,193,272,68.36,169,15.5,16
2021-12-05 07:10:25,17.4,92,193,272,68.36,168,15.5,16
2021-12-05 07:20:26,17.3,92,193,272,69.34,168,15.5,16
2021-12-05 07:30:25,17.6,92,193,273,69.34,168,15.5,16
2021-12-05 07:40:26,17.3,92,193,272,69.34,167,15.5,16
2021-12-05 07:50:25,17.3,92,197,273,68.36,166,15.5,16
2021-12-05 08:00:26,17.5,92,193,272,69.34,166,15.5,16
2021-12-05 08:10:27,17.3,92,195,275,68.36,166,15.56,16
2021-12-05 08:20:26,17.5,92,193,273,69.34,167,15.56,16
2021-12-05 08:30:27,17.5,92,193,272,69.34,168,15.56,16.06
2021-12-05 08:40:26,17.5,92,193,273,69.34,166,15.56,16.06
2021-12-05 08:50:27,17.5,92,193,273,70.31,167,15.56,16.06
2021-12-05 09:00:26,17.8,92,193,284,69.34,165,15.56,16.06
2021-12-05 09:10:27,17.7,92,195,272,70.31,166,15.56,16.06
2021-12-05 09:20:26,17.6,92,195,273,69.34,167,15.56,16.06
2021-12-05 09:30:27,17.6,92,193,273,70.31,167,15.56,16.06
2021-12-05 09:40:26,17.7,92,193,273,70.31,168,15.63,16.06
2021-12-05 09:50:26,17.6,92,193,273,70.31,163,15.63,16.06
2021-12-05 10:00:26,17.7,92,195,273,70.31,165,15.63,16.06
2021-12-05 10:10:26,17.6,92,195,273,69.34,167,15.63,16.06
2021-12-05 10:20:25,17.6,93,193,273,69.34,167,15.63,16.06
2021-12-05 10:30:26,17.6,93,195,272,69.34,170,15.63,16.06
2021-12-05 10:40:25,17.6,92,193,272,71.29,168,15.69,16.12
2021-12-05 10:50:26,17.7,92,195,273,69.34,170,15.69,16.12
2021-12-05 11:00:25,18.1,92,195,272,69.34,167,15.69,16.12
2021-12-05 11:10:26,17.9,92,195,273,68.36,166,15.69,16.12
2021-12-05 11:20:25,17.8,92,195,273,70.31,168,15.75,16.12
2021-12-05 11:30:26,17.8,92,195,273,70.31,167,15.69,16.12
2021-12-05 11:40:25,17.8,92,195,273,70.31,166,15.75,16.19
2021-12-05 11:50:26,17.9,92,195,272,70.31,165,15.75,16.19
2021-12-05 12:00:25,17.9,92,195,273,71.29,168,15.75,16.19
2021-12-05 12:10:26,17.9,92,195,272,71.29,171,15.75,16.19
2021-12-05 12:20:25,17.8,92,195,272,71.29,169,15.75,16.19
2021-12-05 12:30:26,17.8,92,195,273,71.29,167,15.81,16.19
2021-12-05 12:40:25,17.9,92,195,272,70.31,167,15.81,16.19
2021-12-05 12:50:26,17.9,92,193,275,69.34,167,15.81,16.25
2021-12-05 13:00:25,18,92,197,272,70.31,168,15.81,16.25
2021-12-05 13:10:26,18,92,195,272,70.31,169,15.81,16.25
2021-12-05 13:20:25,17.9,92,195,273,70.31,169,15.88,16.25
2021-12-05 13:30:26,18,93,197,272,70.31,168,15.88,16.25
2021-12-05 13:40:25,17.9,93,195,273,70.31,167,15.88,16.31
2021-12-05 13:50:26,17.7,92,199,273,70.31,166,15.94,16.31
2021-12-05 14:00:25,17.9,93,195,273,71.29,167,15.94,16.31
2021-12-05 14:10:26,18,93,195,273,69.34,167,15.94,16.31
2021-12-05 14:20:25,18.2,93,195,272,69.34,169,16,16.31
2021-12-05 14:30:26,17.8,92,197,273,69.34,170,16,16.37
2021-12-05 14:40:25,18.1,93,195,273,62.5,169,16,16.37
2021-12-05 14:50:26,18.1,92,197,272,70.31,169,16,16.37
2021-12-05 15:00:25,18,93,195,273,70.31,167,16.06,16.37
2021-12-05 15:10:26,18.2,93,199,273,69.34,166,16.06,16.37
2021-12-05 15:20:25,18.2,93,195,273,70.31,167,16.06,16.44
2021-12-05 15:30:26,18.2,93,197,272,70.31,168,16.12,16.44
2021-12-05 15:40:25,18,93,197,272,68.36,168,16.12,16.44
2021-12-05 15:50:26,18.2,93,197,273,69.34,169,16.12,16.44
2021-12-05 16:00:25,18.1,93,197,273,68.36,168,16.12,16.44
2021-12-05 16:10:26,18.3,93,197,273,68.36,166,16.12,16.44
2021-12-05 16:20:25,18.2,93,197,273,68.36,165,16.19,16.5
2021-12-05 16:30:26,18.1,93,197,273,69.34,165,16.19,16.5
2021-12-05 16:40:25,18.2,93,199,273,68.36,166,16.19,16.5
2021-12-05 16:50:26,18.1,93,197,273,69.34,166,16.19,16.5
2021-12-05 17:00:25,18,93,199,273,68.36,165,16.19,16.5
2021-12-05 17:10:26,18.1,92,199,273,68.36,165,16.25,16.5
2021-12-05 17:20:25,17.9,93,197,273,69.34,165,16.25,16.56
2021-12-05 17:30:26,18.2,93,197,273,68.36,166,16.25,16.56
2021-12-05 17:40:25,18.1,93,197,273,68.36,166,16.19,16.56
2021-12-05 17:50:26,18.2,93,199,273,68.36,165,16.25,16.56
2021-12-05 18:00:25,18,93,199,273,68.36,165,16.25,16.56
2021-12-05 18:10:26,18.2,93,199,273,69.34,165,16.25,16.56
2021-12-05 18:20:25,18.2,93,199,273,69.34,166,16.25,16.56
2021-12-05 18:30:26,18.2,93,197,273,63.48,165,16.25,16.62
2021-12-05 18:40:25,18.2,92,197,273,68.36,165,16.25,16.62
2021-12-05 18:50:26,18.2,93,197,273,68.36,166,16.25,16.62
2021-12-05 19:00:25,18.2,93,197,273,68.36,165,16.25,16.62
2021-12-05 19:10:26,18.3,93,197,273,69.34,164,16.25,16.62
2021-12-05 19:20:25,18.1,92,188,278,68.36,165,16.25,16.62
2021-12-05 19:30:26,18.2,93,197,273,68.36,164,16.25,16.62
2021-12-05 19:40:25,18.2,93,197,273,68.36,163,16.31,16.62
2021-12-05 19:50:26,18.2,93,197,273,69.34,164,16.31,16.62
2021-12-05 20:00:26,17.9,93,197,273,67.38,165,16.31,16.62
2021-12-05 20:10:26,18,93,212,275,69.34,165,16.31,16.69
2021-12-05 20:20:26,18.2,93,199,273,68.36,166,16.31,16.69
2021-12-05 20:30:26,18.1,93,199,273,69.34,165,16.31,16.69
2021-12-05 20:40:26,18.2,93,199,273,68.36,166,16.31,16.69
2021-12-05 20:50:27,18.2,93,197,273,68.36,165,16.31,16.69
2021-12-05 21:00:26,18.2,93,199,273,69.34,165,16.31,16.69
2021-12-05 21:10:27,18.5,93,197,273,68.36,166,16.31,16.69
2021-12-05 21:20:26,18.2,93,199,273,68.36,165,16.31,16.69
2021-12-05 21:30:27,18.2,93,199,273,69.34,165,16.31,16.69
2021-12-05 21:40:26,18,93,199,272,69.34,165,16.31,16.69
2021-12-05 21:50:27,18.2,92,199,273,69.34,166,16.31,16.69
2021-12-05 22:00:26,18.1,93,199,273,69.34,167,16.31,16.69
2021-12-05 22:10:27,18,93,199,273,69.34,166,16.31,16.75
2021-12-05 22:20:26,18.2,92,199,273,68.36,167,16.31,16.75
2021-12-05 22:30:25,18.3,93,197,273,68.36,168,16.31,16.75
2021-12-05 22:40:26,18.2,93,199,273,68.36,167,16.31,16.75
2021-12-05 22:50:25,18.2,93,199,273,69.34,167,16.31,16.75
2021-12-05 23:00:26,18,93,199,273,68.36,167,16.31,16.75
2021-12-05 23:10:25,18.2,93,199,273,69.34,169,16.31,16.75
2021-12-05 23:20:26,18.2,93,199,273,69.34,167,16.31,16.75
2021-12-05 23:30:25,18,93,199,273,69.34,167,16.31,16.75
2021-12-05 23:40:26,18.2,93,197,273,68.36,167,16.31,16.75
2021-12-05 23:50:25,18.2,93,199,273,63.48,169,16.31,16.75
2021-12-06 00:00:26,18.2,93,199,273,68.36,171,16.31,16.75
2021-12-06 00:10:25,18.2,93,197,275,68.36,170,16.31,16.75
2021-12-06 00:20:26,17.9,93,199,273,68.36,167,16.31,16.75
2021-12-06 00:30:25,18.2,93,197,273,68.36,168,16.31,16.75
2021-12-06 00:40:26,18.2,93,197,275,68.36,168,16.31,16.75
2021-12-06 00:50:25,18,93,199,273,68.36,167,16.25,16.75
2021-12-06 01:00:26,17.9,93,200,273,68.36,167,16.25,16.75
2021-12-06 01:10:25,18.2,93,199,273,68.36,167,16.31,16.81
2021-12-06 01:20:26,18.2,93,199,273,69.34,167,16.25,16.75
2021-12-06 01:30:26,18.2,93,199,273,68.36,167,16.25,16.75
2021-12-06 01:40:26,18.1,93,199,273,70.31,166,16.31,16.81
2021-12-06 01:50:26,18.2,92,199,273,69.34,166,16.31,16.81
2021-12-06 02:00:26,18.2,93,199,273,68.36,166,16.25,16.81
2021-12-06 02:10:26,18.2,93,199,275,69.34,166,16.31,16.81
2021-12-06 02:20:27,18.1,93,199,273,69.34,167,16.25,16.81
2021-12-06 02:30:26,18.2,93,199,273,69.34,166,16.25,16.81
2021-12-06 02:40:27,18.2,93,199,273,69.34,165,16.25,16.81
2021-12-06 02:50:26,18,93,199,273,69.34,165,16.25,16.81
2021-12-06 03:00:27,18.1,92,199,273,69.34,164,16.25,16.81
2021-12-06 03:10:26,18.1,93,197,275,68.36,164,16.25,16.81
2021-12-06 03:20:27,18.6,93,199,273,69.34,164,16.25,16.81
2021-12-06 03:30:26,18.2,93,200,273,69.34,165,16.25,16.81
2021-12-06 03:40:27,18.1,93,199,273,70.31,165,16.31,16.81
2021-12-06 03:50:26,18.2,93,199,273,73.24,166,16.25,16.81
2021-12-06 04:00:27,18.3,93,199,273,69.34,165,16.25,16.81
2021-12-06 04:10:26,18.2,92,207,275,68.36,165,16.25,16.81
2021-12-06 04:20:25,18.2,93,199,273,69.34,167,16.25,16.81
2021-12-06 04:30:26,18.3,93,200,273,69.34,166,16.25,16.81
2021-12-06 04:40:25,18.2,93,199,273,69.34,166,16.25,16.81
2021-12-06 04:50:26,18.3,93,199,273,70.31,165,16.25,16.81
2021-12-06 05:00:25,18.2,93,199,273,70.31,166,16.25,16.81
2021-12-06 05:10:26,18.2,93,199,273,69.34,165,16.25,16.81
2021-12-06 05:20:25,18.3,93,199,273,69.34,166,16.31,16.81
2021-12-06 05:30:26,18,93,199,275,68.36,165,16.31,16.81
2021-12-06 05:40:25,18.2,93,199,273,68.36,165,16.31,16.81
2021-12-06 05:50:26,18.1,93,199,273,69.34,165,16.25,16.81
2021-12-06 06:00:25,18.6,93,199,273,69.34,165,16.31,16.81
2021-12-06 06:10:26,17.9,93,199,273,69.34,165,16.31,16.81
2021-12-06 06:20:25,18.3,93,199,273,69.34,165,16.31,16.81
2021-12-06 06:30:26,18.1,93,199,273,68.36,165,16.31,16.81
2021-12-06 06:40:26,18.1,93,199,273,69.34,165,16.31,16.81
2021-12-06 06:50:26,18.2,93,199,273,69.34,165,16.31,16.81
2021-12-06 07:00:26,18.3,93,199,275,69.34,165,16.31,16.81
