11D6243,2019-09-28 07:45:00.000,41.01406
11D6251,2019-09-28 07:45:00.000,53.23428
11D627F,2019-09-28 07:45:00.000,31.40787
11D62C3,2019-09-28 07:45:00.000,11.25106
11D62D1,2019-09-28 07:45:00.000,3.83062
11D6321,2019-09-28 07:45:00.000,48.77194
11D632C,2019-09-28 07:45:00.000,49.31235
11D6369,2019-09-28 07:45:00.000,48.62198
11D636D,2019-09-28 07:45:00.000,41.83561
11D63BB,2019-09-28 07:45:00.000,16.90977
11D63BD,2019-09-28 07:45:00.000,26.06288
11D63C2,2019-09-28 07:45:00.000,15.5149
11D63C5,2019-09-28 07:45:00.000,42.24257
11D63D0,2019-09-28 07:45:00.000,1507.3935
11D63E0,2019-09-28 07:45:00.000,35.67315
11D63E3,2019-09-28 07:45:00.000,65.86708
11D63E6,2019-09-28 07:45:00.000,5.68673
11D63F9,2019-09-28 07:45:00.000,33.20611
11D6409,2019-09-28 07:45:00.000,33.41996
11D640B,2019-09-28 07:45:00.000,48.37188
11D641E,2019-09-28 07:45:00.000,15.96567
11D6424,2019-09-28 07:45:00.000,31.86463
11D6459,2019-09-28 07:45:00.000,4.1446
11D648C,2019-09-28 07:45:00.000,26.04815
11D6495,2019-09-28 07:45:00.000,30.99579
11D6496,2019-09-28 07:45:00.000,20.79935
11D64CD,2019-09-28 07:45:00.000,20.03684
11D64E1,2019-09-28 07:45:00.000,38.26839
11D64E8,2019-09-28 07:45:00.000,42.88044
11D6500,2019-09-28 07:45:00.000,32.98982
11D657C,2019-09-28 07:45:00.000,5.22075
11D658C,2019-09-28 07:45:00.000,37.12956
11D65CC,2019-09-28 07:45:00.000,69.35444
11D65CD,2019-09-28 07:45:00.000,7.98993
11D65D0,2019-09-28 07:45:00.000,55.40301
11D65DB,2019-09-28 07:45:00.000,63.74869
11D65E6,2019-09-28 07:45:00.000,29.11498
11D65F6,2019-09-28 07:45:00.000,47.48513
11D6604,2019-09-28 07:45:00.000,76.21587
11D660D,2019-09-28 07:45:00.000,15.09785
11D6615,2019-09-28 07:45:00.000,36.51733
11D6616,2019-09-28 07:45:00.000,31.19558
11D6617,2019-09-28 07:45:00.000,25.59431
11D6628,2019-09-28 07:45:00.000,671.7483
11D6636,2019-09-28 07:45:00.000,31.47927
11D6638,2019-09-28 07:45:00.000,51.15223
11D6642,2019-09-28 07:45:00.000,5.36622
11D6643,2019-09-28 07:45:00.000,35.10023
11D6649,2019-09-28 07:45:00.000,5.43297
11D664C,2019-09-28 07:45:00.000,32.21667
11D6652,2019-09-28 07:45:00.000,32.12833
11D6653,2019-09-28 07:45:00.000,40.45449
11D6656,2019-09-28 07:45:00.000,18.14199
